,april.n.01,nothing.n.01,pound.n.10,wrinkle.n.01,austral.n.01,acre.n.03,wheat.n.02,billion.n.03,whitethorn.n.01,usage.n.03,hour_angle.n.02,mexico.n.01,volt.n.01,franc.n.01,security.n.04,termination.n.05,montana.n.01,elevation.n.03,dole.n.01,taiwan.n.02,redemption.n.02,portland.n.02,sugar.n.01,percentage.n.01,store.n.02,hectare.n.01,worm.n.02,rescue.n.01,yugoslav.n.01,alberta.n.01,february.n.01,fob.n.03,cooperative.n.01,sellers.n.01,treatment.n.01,duty.n.03,cargo.n.01,colombia.n.01,malted.n.01,basket.n.04,july.n.01,loanword.n.01,mission.n.04,jordan.n.02,bonus.n.02,army.n.02,government_accounting_office.n.01,argentina.n.01,pale_yellow.n.01,semolina.n.01,connecticut.n.01,food_and_agriculture_organization.n.01,home_plate.n.01,estate.n.02,maximum.n.03,june.n.01,cambodia.n.01,workweek.n.01,intravenous_feeding.n.01,ski_tow.n.01,commitment.n.05,license.n.01,protein.n.01,roberts.n.04,rebate.n.01,renewal.n.02,seaway.n.01,burlington.n.01,hydrofluorocarbon.n.01,substitute.n.02,elevator.n.01,registration.n.02,goal.n.01,bushel.n.02,tanzania.n.01,planting.n.03,season.n.03,millimeter.n.01,soviet_union.n.01,metric_ton.n.01,brazil_nut.n.02,pitch.n.02,offerer.n.01,source.n.07,arabian_peninsula.n.01,saudi.n.01,agreement.n.06,lining.n.03,cooperation.n.02,blemish.n.01,january.n.01,water.n.01,peer.n.01,exporter.n.01,algeria.n.01,paddy.n.01,month.n.02,hassium.n.01,barley.n.02,stage_set.n.01
army.n.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019058233919435525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11417063995683505,-0.014857874689339901,0.0,0.0,0.0,0.0,-0.011362078219465081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01889983186913836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
government_accounting_office.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01882970342747673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014857874689339898,0.11482311565063234,0.0,0.0,0.0,0.0,-0.03310398021180902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013176891177097904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
argentina.n.01,0.0,0.0,0.0,0.006715483091514645,0.0,-0.0012180958243338876,0.0,0.0,5.436044601173023e-05,0.0,-0.016869107922571753,-0.013086460091609223,0.0,0.0,0.0,0.0,-0.0011194051193891001,0.0,0.0,5.5921851345299523e-05,0.0,-0.0010235059704587547,0.0,0.0,0.0,0.0,2.8760460215509337e-05,0.0,1.7605997068470876e-05,-0.0012881990411298821,0.0,2.0465186214316155e-05,0.0,3.4255836949001894e-05,0.0,0.0,4.4203088434344297e-05,-0.197679870498753,0.0,0.0,0.0,0.0,0.0,-0.006070035152338044,0.0,0.0,0.0,0.2706099536124563,0.0018541490045759518,0.0,-0.0012276884159225033,0.0,3.275730110042493e-05,0.0,0.0003430779716402812,0.0,-0.007249103444444217,0.0,0.0,2.5692379180249794e-05,0.0,0.0,0.0,2.9054150570474393e-05,0.0,0.0,2.849192301176956e-05,-0.0011516500629913432,0.0,3.562267296613592e-05,2.761556690129146e-05,0.0,0.0,0.0,-0.004100871475395544,0.0,0.0,0.0,-0.014535530699642434,0.0,5.822602053495278e-05,0.0,2.399666531823921e-05,0.0,3.6303233211965847e-05,3.1042506532106785e-05,0.0,0.0,0.0,0.002381916380100992,0.0,0.0,6.021067169712018e-05,3.3385641889792614e-05,-0.005643959370613567,1.885310675738369e-05,0.0,0.0,1.8334912297108938e-05,4.323751260207307e-05
pale_yellow.n.01,0.0,0.0,0.0,0.042261650747784124,0.0,0.00777246666581882,0.0,0.0,0.0027148682718744614,0.0,-0.15467813350152781,0.005758096605951003,0.0,0.0,0.0,0.0,0.007142737707648387,0.0,0.0,0.0027928479447917104,0.0,0.00653082120366636,0.0,0.0,0.0,0.0,0.001436354310020531,0.0,0.0008792783419323741,0.008219783621372352,0.0,0.0010220719071961728,0.0,0.0017108043013347371,0.0,0.0,0.002207589729549956,0.0030934452902031404,0.0,0.0,0.0,0.0,0.0,0.0026708405912681758,0.0,0.0,0.0,0.001854149004575952,0.1203347213219159,0.0,0.007833675395765894,0.0,0.0016359644549381637,0.0,0.017133992973202897,0.0,0.0031896355200292464,0.0,0.0,0.00128312827033045,0.0,0.0,0.0,0.0014510217876619236,0.0,0.0,0.0014229430305381313,0.007348487324618569,0.0,0.0017790667974697798,0.0013791760717702598,0.0,0.0,0.0,0.001804400422926952,0.0,0.0,0.0,0.006395693671275746,0.0,0.0029079227148675908,0.0,0.001198440963659804,0.0,0.0018130553232096086,0.0015503242200272354,0.0,0.0,0.0,-0.0022725028111893887,0.0,0.0,0.003007040122214596,0.0016673450376620924,0.0024833654837561996,0.0009415614682566082,0.0,0.0,0.0009156818112244689,0.0021593669612791555
semolina.n.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0400615581274938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002322451358449575,0.0009893570473972243,0.0,0.0006825308132164976,0.0,-0.046584849292137936,0.003027800503299979,0.002469338697503662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001656511952070522,0.0,0.0,0.0,0.0,0.0,0.007240607276319072,0.0,0.0,0.0013322794075846316,0.0,0.0,0.0,0.0,0.12367257421076801,0.0,0.0,0.0,0.001557858003157919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013049293895909959,0.0,0.0008328435077453292,0.0,0.0,0.0,-0.001920687902050819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0070819746380478095,0.0,0.0,0.0,0.0,0.0,-0.007315155241650504,0.0,0.0
connecticut.n.01,0.0,0.0,0.0,0.028372538849277415,0.0,-0.005146386436699501,0.0,0.0,0.0002296698309434854,0.0,-0.07127103342581266,-0.003812610789878485,0.0,0.0,0.0,0.0,-0.01865889430564445,0.0,0.0,0.0002362666807728005,0.0,-0.004324255234295979,0.0,0.0,0.0,0.0,0.00012151132891968714,0.0,7.438434867576228e-05,-0.02047616522172135,0.0,8.646426221473704e-05,0.0,0.00014472898694036746,0.0,0.0,0.00018675556572335356,-0.0020482641571414576,0.0,0.0,0.0,0.0,0.0,-0.0017684447401925293,0.0,0.0,0.0,-0.0012276884159225026,0.007833675395765892,0.0,0.13579912835393712,0.0,0.00013839775715370834,0.0,0.0014494851593021632,0.0,-0.002111954632173932,0.0,0.0,0.00010854885888151144,0.0,0.0,0.0,0.00012275215417266916,0.0,0.0,0.00012037677431776724,-0.004865656827322175,0.0,0.00015050379233683077,0.00011667421897640233,0.0,0.0,0.0,-0.0011947483678204816,0.0,0.0,0.0,-0.004234783187670432,0.0,0.00024600166617263944,0.0,0.00010138456306369817,0.0,0.0001533791211480135,0.00013115284642352038,0.0,0.0,0.0,0.010063462912375976,0.0,0.0,0.00025438670585385453,0.00014105246169454378,-0.0016443117728860955,7.965331706060786e-05,0.0,0.0,7.746397457315343e-05,0.0001826760620689361
food_and_agriculture_organization.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01439940554525066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011362078219465084,-0.03310398021180902,0.0,0.0,0.0,0.0,0.09559604104128575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010076600548460896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
home_plate.n.01,0.0,0.0,0.0,0.0059252474360704434,0.0,0.00013731638085013185,0.0,0.0,-0.002747851067419645,0.0,-0.01488405779672207,0.00010172844999024918,0.0,0.0,0.0,0.0,0.00012619094214831437,0.0,0.0,-0.0014210160764771978,0.0,0.00011538019656110081,0.0,0.0,0.0,0.0,-0.0014538045049447739,0.0,-0.0008899606494607758,0.0001452191417200673,0.0,-0.014235302870070226,0.0,-0.0017315887751426639,0.0,0.0,-0.01189217097379543,5.4651982423630886e-05,0.0,0.0,0.0,0.0,0.0,4.718581366626606e-05,0.0,0.0,0.0,3.275730110042564e-05,0.0016359644549381628,0.0,0.00013839775715370845,0.0,0.13461361874029332,0.0,0.0003027067217848206,0.0,5.635137784090535e-05,0.0,0.0,-0.01787126661118322,0.0,0.0,0.0,-0.00146865017702058,0.0,0.0,-0.007665320045033823,0.00012982592625032551,0.0,-0.0018006805888459855,-0.01920900961524528,0.0,0.0,0.0,3.187839154980439e-05,0.0,0.0,0.0,0.00011299289475603721,0.0,-0.0029432509189500156,0.0,-0.0012130007615280356,0.0,-0.0009224923134924074,-0.001569159029549174,0.0,0.0,0.0,0.002101627497500609,0.0,0.0,-0.003043572498600837,-0.0016876015271021937,4.387368582192713e-05,-0.0009530004502957978,0.0,0.0,-0.0009268063826362511,-0.011632397430990002
estate.n.02,0.0,0.0,0.0,0.0,0.0,0.0,0.002693765683167626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005898628409429873,-0.011331922237603749,0.0,-0.00781758832211812,0.0,0.003132396098507595,-0.007690094348746332,-0.028283372693440178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018973397597872126,0.0,0.0,0.0,0.0,0.0,-0.007073723026843845,0.0,0.0,-0.015259694854579951,0.0,0.0,0.0,0.0,0.0015578580031579189,0.0,0.0,0.0,0.14976264478841214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00865024841534381,0.0,-0.009539243583185388,0.0,0.0,0.0,-0.0012732050955103853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046945712449222325,0.0,0.0,0.0,0.0,0.0,-0.0048491443707091636,0.0,0.0
maximum.n.03,0.0,0.0,0.0,0.06205706219818625,0.0,0.0014381595501601293,0.0,0.0,0.0005023390772190148,0.0,-0.15588562510144602,0.001065435463494612,0.0,0.0,0.0,0.0,0.0013216391771377499,0.0,0.0,0.0005167678571863163,0.0,0.0012084146884471102,0.0,0.0,0.0,0.0,0.0002657723419328499,0.0,0.00016269513901681903,0.001520927759949549,0.0,0.00018911660062162248,0.0,0.0003165545315542859,0.0,0.0,0.0004084760204054454,0.0005723881591629591,0.0,0.0,0.0,0.0,0.0,0.0004941925219415503,0.0,0.0,0.0,0.0003430779716402785,0.0171339929732029,0.0,0.0014494851593021686,0.0,0.000302706721784823,0.0,0.13043547809222267,0.0,0.000590186485434967,0.0,0.0,0.00023742053268256485,0.0,0.0,0.0,0.0002684863031440985,0.0,0.0,0.00026329081830633915,0.001359709559335549,0.0,0.0003291853172437417,0.00025519250506296937,0.0,0.0,0.0,0.0003338728632903009,0.0,0.0,0.0,0.0011834116926733474,0.0,0.0005380604386385973,0.0,0.00022175062194478929,0.0,0.0003354743018081316,0.0002868604882774173,0.0,0.0,0.0,0.022011034937691572,0.0,0.0,0.0005564003881156615,0.0003085131519278426,0.00045950351935355934,0.00017421954649109197,0.0,0.0,0.00016943096681413999,0.0003995532372394765
june.n.01,-0.05619354570394973,-0.0031986639248047784,-0.0011852710151558524,0.0,-0.0006059420957462829,0.0,0.0,-0.004477378273223451,0.0,0.0,0.0,0.0,-0.0013380469372345106,-0.0016916776939587823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008648901429162387,0.0,0.0,0.0,0.0,-0.04743992760233386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002336180241716312,0.0,-0.06428121163902142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951507804240735,0.0,-0.01917751124196025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00120009420392137,0.0,0.0,-0.013508755916559718,-0.0006030305492022468,0.0,-0.0011238646748182113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.058875301377902575,0.0,0.0,0.0,0.0,0.0,-0.005986654459246051,0.0,0.0,0.0
cambodia.n.01,0.0,0.0,0.0,0.011552439070423975,0.0,-0.002095452791823088,0.0,0.0,9.351460376471398e-05,0.0,-0.02901940765723266,-0.022512234904868533,0.0,0.0,0.0,0.0,-0.0019256782067105967,0.0,0.0,9.620064134897066e-05,0.0,-0.0017607058495732251,0.0,0.0,0.0,0.0,4.947573536397193e-05,0.0,3.0287055396588185e-05,-0.0022160492000993233,0.0,3.5205630568037705e-05,0.0,5.892926298328968e-05,0.0,0.0,7.604121384916545e-05,-0.01209433807804458,0.0,0.0,0.0,0.0,0.0,-0.05791968341487789,0.0,0.0,0.0,-0.00724910344444422,0.0031896355200292472,0.0,-0.0021119546321739283,0.0,5.635137784090857e-05,0.0,0.0005901864854349669,0.0,0.17980999983491527,0.0,0.0,4.419780989830593e-05,0.0,0.0,0.0,4.9980961851049653e-05,0.0,0.0,4.901377906953266e-05,-0.001981148191701687,0.0,6.128058895523878e-05,4.750621059942502e-05,0.0,0.0,0.0,-0.0070546031029409505,0.0,0.0,0.0,-0.02500502651493127,0.0,0.00010016443275588661,0.0,4.128072548237425e-05,0.0,6.245133581983748e-05,5.340146947262334e-05,0.0,0.0,0.0,0.004097537508020918,0.0,0.0,0.00010357856712486588,5.743229318024718e-05,-0.009709129761244887,3.2432419847513123e-05,0.0,0.0,3.154098585125227e-05,7.438016343504511e-05
workweek.n.01,-0.01661572321013102,-0.008158627643788463,-0.003023195026724145,0.0,-0.0015455377773682512,0.0,0.0,-0.011420162608626714,0.0,0.0,0.0,0.0,-0.0034128708071368397,-0.004314854177484313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0022060200117044945,0.0,0.0,0.0,0.0,-0.01402738866669571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00595874563536786,0.0,-0.01900714409147448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019177511241960248,0.0,0.21168510801738813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030610035869463215,0.0,0.0,-0.03445592036079932,-0.0015381114816776747,0.0,-0.002866569798954053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017408684562496148,0.0,0.0,0.0,0.0,0.0,-0.015269776917246918,0.0,0.0,0.0
intravenous_feeding.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007071172720650238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005191519505868251,0.0,0.0,0.0,0.0,0.0,0.0,-0.012457260672176089,0.0,0.0,0.0,0.0,-0.0025239365594763234,0.0,0.0,-0.005532527904527107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10031464864038295,0.0,-0.010814186932244677,0.0,0.0,0.0,0.0,-0.008921682624316463,0.0,0.0,0.0,0.0,0.0,0.0,-0.005033409160749054,0.0,0.0,-0.0033090266632467627,0.0,0.0,0.0,0.0,0.0,-0.004855544046807317,0.0,0.0,0.0,0.0,-0.005696446200637214,-0.005988942790610763,-0.011062930639913258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ski_tow.n.01,0.0,0.0,0.0,0.004647321322279206,0.0,0.00010770070811527925,0.0,0.0,-0.0021552090429722216,0.0,-0.011673942718351007,7.97881944716947e-05,0.0,0.0,0.0,0.0,9.897474535059932e-05,0.0,0.0,-0.0011145388243724824,0.0,9.049560434944091e-05,0.0,0.0,0.0,0.0,-0.0011402556175335212,0.0,-0.0006980186307580464,0.00011389904320456993,0.0,-0.011165107832366522,0.0,-0.0013581288415318365,0.0,0.0,-0.009327330264432237,4.286493112102142e-05,0.0,0.0,0.0,0.0,0.0,3.700902626030433e-05,0.0,0.0,0.0,2.569237918025037e-05,0.0012831282703304506,0.0,0.00010854885888151163,0.0,-0.017871266611183215,0.0,0.00023742053268256306,0.0,4.419780989830347e-05,0.0,0.0,0.10943524400053027,0.0,0.0,0.0,-0.0011518994533607746,0.0,0.0,-0.006012104249102009,0.00010182575525452072,0.0,-0.00141231929728626,-0.015066111740980532,0.0,0.0,0.0,2.5003028205624106e-05,0.0,0.0,0.0,8.862318320566741e-05,0.0,-0.0023084660851776227,0.0,-0.0009513871553571247,0.0,-0.0007235340370823579,-0.0012307310867184728,0.0,0.0,0.0,0.001648359564052265,0.0,0.0,-0.002387150835684039,-0.001323628531134263,3.441124067933301e-05,-0.0007474623398577493,0.0,0.0,-0.0007269176705481815,-0.009123583309141488
commitment.n.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009268616457471462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068048405875948985,0.0,0.0,0.0,0.0,0.0,0.0,-0.016328489748801644,0.0,0.0,0.0,0.0,-0.003308277262760028,0.0,0.0,-0.007251821050498198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010814186932244679,0.0,0.12812788935628372,0.0,0.0,0.0,0.0,-0.01169419241572036,0.0,0.0,0.0,0.0,0.0,0.0,-0.00659759573518327,0.0,0.0,-0.004337342644680938,0.0,0.0,0.0,0.0,0.0,-0.006364457104942199,0.0,0.0,0.0,0.0,-0.007466678737762712,-0.007850071820449825,-0.014500856512459264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
license.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009619390002025921,0.0,0.0,0.0,0.0,-0.13372244819158108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17419939657498804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
protein.n.01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0225641489886211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012895771721439131,-0.0054935586004044405,0.0,-0.0037898583012580525,0.0,-0.026238307474088722,-0.016812332351572392,-0.013711386475358323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009198039782412426,0.0,0.0,0.0,0.0,0.0,-0.04020459598444986,0.0,0.0,-0.0073976882430188485,0.0,0.0,0.0,0.0,-0.013049293895909964,0.0,0.0,0.0,-0.008650248415343814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2629969181886936,0.0,-0.004624492873226985,0.0,0.0,0.0,-0.039166414478312796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0570195989476164,0.0,0.0,0.0,0.0,0.0,-0.003745458016046862,0.0,0.0
roberts.n.04,0.0,0.0,0.0,0.0052554094932038935,0.0,0.00012179302540161577,0.0,0.0,-0.0071017061408192965,0.0,-0.01320144339730132,9.022824237737257e-05,0.0,0.0,0.0,0.0,0.00011192529636575214,0.0,0.0,-0.0012603729141928153,0.0,0.00010233668498696021,0.0,0.0,0.0,0.0,-0.005400631169932266,0.0,-0.003306049202037388,0.00012880239419954103,0.0,-0.0009175419935931049,0.0,-0.00643255147492857,0.0,0.0,-0.0019818138696753654,4.84736798505807e-05,0.0,0.0,0.0,0.0,0.0,4.18515472580296e-05,0.0,0.0,0.0,2.905415057047466e-05,0.0014510217876619236,0.0,0.00012275215417267078,0.0,-0.0014686501770205793,0.0,0.00026848630314409865,0.0,4.998096185104971e-05,0.0,0.0,-0.0011518994533607743,0.0,0.0,0.0,0.10168494061232833,0.0,0.0,-0.001277414999685316,0.00011514935243487751,0.0,-0.006689215559682849,-0.0012381241999689422,0.0,0.0,0.0,2.8274600071389006e-05,0.0,0.0,0.0,0.00010021926310630012,0.0,-0.0026105220055736922,0.0,-0.004506087097390532,0.0,-0.0008182063135832193,-0.005829153188575273,0.0,0.0,0.0,0.0018640425097365917,0.0,0.0,-0.011306343079819172,-0.006269146490256342,3.89138491612627e-05,-0.003540231110387481,0.0,0.0,-0.00239529232750563,-0.0019385229675145275
rebate.n.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0014401089547735272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031534545288707154,-0.006058137421210478,0.0,-0.03924602332928974,0.0,0.001674604327891625,-0.004111186731601745,-0.015120520148257294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010143332047739147,0.0,0.0,0.0,0.0,0.0,-0.003781669630064706,0.0,0.0,-0.07660704498422918,0.0,0.0,0.0,0.0,0.0008328435077453315,0.0,0.0,0.0,-0.009539243583185397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004624492873226997,0.0,0.18801957552397744,0.0,0.0,0.0,-0.0006806657575174449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025097558153925415,0.0,0.0,0.0,0.0,0.0,-0.00259239186054081,0.0,0.0
renewal.n.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0076465900689690215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005613979896220199,0.0,0.0,0.0,0.0,0.0,0.0,-0.013470971436497548,0.0,0.0,0.0,0.0,-0.002729322135497885,0.0,0.0,-0.005982737885542801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008921682624316462,0.0,-0.01169419241572036,0.0,0.0,0.0,0.0,0.10775175988593003,0.0,0.0,0.0,0.0,0.0,0.0,-0.005443003306826616,0.0,0.0,-0.0035782990206481113,0.0,0.0,0.0,0.0,0.0,-0.005250664402430873,0.0,0.0,0.0,0.0,-0.00615999504848799,-0.006476293576109497,-0.011963177666104989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seaway.n.01,0.0,0.0,0.0,0.00515371193910754,0.0,0.00011943620567037294,0.0,0.0,-0.002390049193024389,0.0,-0.012945981952140239,8.848223351316015e-05,0.0,0.0,0.0,0.0,0.00010975942729377396,0.0,0.0,-0.0012359834079538716,0.0,0.00010035636536182756,0.0,0.0,0.0,0.0,-0.0012645024051908876,0.0,-0.0007740775172595466,0.00012630993600598055,0.0,-0.004788923288674332,0.0,-0.0015061159623058252,0.0,0.0,-0.010343673271171217,4.75356645189064e-05,0.0,0.0,0.0,0.0,0.0,4.104167697165326e-05,0.0,0.0,0.0,2.8491923011768883e-05,0.0014229430305381303,0.0,0.00012037677431776559,0.0,-0.007665320045033823,0.0,0.00026329081830633714,0.0,4.901377906953402e-05,0.0,0.0,-0.00601210424910201,0.0,0.0,0.0,-0.001277414999685316,0.0,0.0,0.0907129522480322,0.00011292109457723023,0.0,-0.0015662112256714883,-0.0064621367271522935,0.0,0.0,0.0,2.7727457612931503e-05,0.0,0.0,0.0,9.827991776234007e-05,0.0,-0.0025600057321558236,0.0,-0.0010550540841176173,0.0,-0.0008023731837490526,-0.0013648364413806095,0.0,0.0,0.0,0.0018279713787967484,0.0,0.0,-0.002647264286060101,-0.0014678563608561638,3.8160826340625796e-05,-0.0008289088095739605,0.0,0.0,-0.0008061255113763254,-0.01011772523719199
burlington.n.01,0.0,0.0,0.0,0.026615251662566314,0.0,-0.02208380434634425,0.0,0.0,0.00021544495479703779,0.0,-0.0668567765809048,-0.0035764721727261422,0.0,0.0,0.0,0.0,-0.0044365012254369745,0.0,0.0,0.00022163322082850733,0.0,-0.021208516981318593,0.0,0.0,0.0,0.0,0.00011398537918056984,0.0,6.977726492079111e-05,-0.0051054765835789545,0.0,8.11089945418135e-05,0.0,0.00013576502373470974,0.0,0.0,0.00017518863600881926,-0.0019214024625477766,0.0,0.0,0.0,0.0,0.0,-0.0016589139964386542,0.0,0.0,0.0,-0.0011516500629913443,0.007348487324618574,0.0,-0.004865656827322164,0.0,0.00012982592625032267,0.0,0.001359709559335541,0.0,-0.0019811481917016783,0.0,0.0,0.00010182575525451844,0.0,0.0,0.0,0.00011514935243487782,0.0,0.0,0.000112921094577231,0.13492865720024,0.0,0.00014118215964016063,0.00010944786143695486,0.0,0.0,0.0,-0.001120750196233929,0.0,0.0,0.0,-0.003972496817256932,0.0,0.0002307652582441456,0.0,9.510518868170851e-05,0.0,0.00014387940151649399,0.00012302973774632017,0.0,0.0,0.0,0.009440170279883526,0.0,0.0,0.00023863096044659943,0.00013231620848482375,-0.001542469353185802,7.471989343598215e-05,0.0,0.0,7.266615049854158e-05,0.00017136180130088283
